data,fonte,quantidade,status
2024-01-18T00:00:00,C,657,OK
2024-01-18T00:00:00,C,936,OK
2024-01-18T00:00:00,C,411,ERRO
2024-01-18T00:00:00,C,662,ERRO
2024-01-18T00:00:00,C,62,ERRO
2024-01-18T00:00:00,C,1288,ERRO
2024-01-18T00:00:00,C,105,ERRO
2024-01-18T00:00:00,C,118,ERRO
2024-01-18T00:00:00,C,146,ERRO
2024-01-18T00:00:00,C,141,ERRO
2024-01-18T00:00:00,C,3812,ERRO
2024-01-18T00:00:00,C,242,ERRO
2024-01-18T00:00:00,C,613,ERRO
2024-01-18T00:00:00,C,932,ERRO
2024-01-18T00:00:00,C,655,ERRO
2024-01-18T00:00:00,C,938,ERRO
2024-01-18T00:00:00,C,42,OK
2024-01-18T00:00:00,C,42,ERRO
2024-01-03T00:00:00,C,723,OK
2024-01-03T00:00:00,C,103,OK
2024-01-03T00:00:00,C,1536,OK
2024-01-03T00:00:00,C,3324,OK
2024-01-03T00:00:00,C,156,OK
2024-01-03T00:00:00,C,63,OK
2024-01-03T00:00:00,C,1303,OK
2024-01-03T00:00:00,C,50,OK
2024-01-03T00:00:00,C,348,OK
2024-01-03T00:00:00,C,106,OK
2024-01-03T00:00:00,C,234,OK
2024-01-03T00:00:00,C,906,OK
2024-01-03T00:00:00,C,695,OK
2024-01-03T00:00:00,C,874,OK
2024-01-03T00:00:00,C,66,ERRO
2024-01-03T00:00:00,C,336,ERRO
2024-01-03T00:00:00,C,54,ERRO
2024-01-03T00:00:00,C,719,ERRO
2024-01-03T00:00:00,C,102,ERRO
2024-01-03T00:00:00,C,1528,ERRO
2024-01-03T00:00:00,C,3296,ERRO
2024-01-03T00:00:00,C,153,ERRO
2024-01-03T00:00:00,C,62,ERRO
2024-01-03T00:00:00,C,1295,ERRO
2024-01-03T00:00:00,C,50,ERRO
2024-01-03T00:00:00,C,347,ERRO
2024-01-03T00:00:00,C,106,ERRO
2024-01-03T00:00:00,C,233,ERRO
2024-01-03T00:00:00,C,903,ERRO
2024-01-03T00:00:00,C,687,ERRO
2024-01-03T00:00:00,C,873,ERRO
2024-01-03T00:00:00,C,41,ERRO
2024-01-11T00:00:00,C,306,OK
2024-01-11T00:00:00,C,950,OK
2024-01-11T00:00:00,C,43,OK
2024-01-11T00:00:00,C,55,OK
2024-01-11T00:00:00,C,652,OK
2024-01-11T00:00:00,C,3605,OK
2024-01-11T00:00:00,C,653,OK
2024-01-11T00:00:00,C,80,OK
2024-01-11T00:00:00,C,113,OK
2024-01-11T00:00:00,C,97,OK
2024-01-11T00:00:00,C,141,OK
2024-01-11T00:00:00,C,750,OK
2024-01-11T00:00:00,C,151,OK
2024-01-11T00:00:00,C,1321,OK
2024-01-11T00:00:00,C,1168,OK
2024-01-11T00:00:00,C,49,ERRO
2024-01-11T00:00:00,C,454,ERRO
2024-01-11T00:00:00,C,307,ERRO
2024-01-11T00:00:00,C,945,ERRO
2024-01-11T00:00:00,C,43,ERRO
2024-01-11T00:00:00,C,3579,ERRO
2024-01-11T00:00:00,C,55,ERRO
2024-01-11T00:00:00,C,650,ERRO
2024-01-11T00:00:00,C,653,ERRO
2024-01-11T00:00:00,C,77,ERRO
2024-01-11T00:00:00,C,110,ERRO
2024-01-11T00:00:00,C,97,ERRO
2024-01-11T00:00:00,C,141,ERRO
2024-01-11T00:00:00,C,748,ERRO
2024-01-11T00:00:00,C,151,ERRO
2024-01-11T00:00:00,C,1313,ERRO
2024-01-11T00:00:00,C,1165,ERRO
2024-01-19T00:00:00,C,49,OK
2024-01-19T00:00:00,C,62,OK
2024-01-19T00:00:00,C,65,OK
2024-01-19T00:00:00,C,3200,OK
2024-01-19T00:00:00,C,990,OK
2024-01-19T00:00:00,C,129,OK
2024-01-19T00:00:00,C,140,OK
2024-01-19T00:00:00,C,527,OK
2024-01-19T00:00:00,C,882,OK
2024-01-19T00:00:00,C,247,OK
2024-01-19T00:00:00,C,557,OK
2024-01-19T00:00:00,C,567,OK
2024-01-19T00:00:00,C,923,OK
2024-01-19T00:00:00,C,348,ERRO
2024-01-19T00:00:00,C,56,ERRO
2024-01-19T00:00:00,C,49,ERRO
2024-01-19T00:00:00,C,62,ERRO
2024-01-19T00:00:00,C,3188,ERRO
2024-01-19T00:00:00,C,66,ERRO
2024-01-19T00:00:00,C,129,ERRO
2024-01-19T00:00:00,C,139,ERRO
2024-01-19T00:00:00,C,526,ERRO
2024-01-19T00:00:00,C,885,ERRO
2024-01-19T00:00:00,C,243,ERRO
2024-01-19T00:00:00,C,557,ERRO
2024-01-19T00:00:00,C,566,ERRO
2024-01-19T00:00:00,C,921,ERRO
2024-01-19T00:00:00,C,979,ERRO
2024-01-19T00:00:00,C,48,OK
2024-01-19T00:00:00,C,49,ERRO
2024-01-19T00:00:00,C,98,OK
2024-01-19T00:00:00,C,98,ERRO
2024-01-04T00:00:00,C,715,OK
2024-01-04T00:00:00,C,109,OK
2024-01-04T00:00:00,C,1531,OK
2024-01-04T00:00:00,C,3465,OK
2024-01-04T00:00:00,C,202,OK
2024-01-04T00:00:00,C,69,OK
2024-01-04T00:00:00,C,1340,OK
2024-01-04T00:00:00,C,44,OK
2024-01-04T00:00:00,C,347,OK
2024-01-04T00:00:00,C,70,OK
2024-01-04T00:00:00,C,223,OK
2024-01-04T00:00:00,C,853,OK
2024-01-04T00:00:00,C,757,OK
2024-01-04T00:00:00,C,870,OK
2024-01-04T00:00:00,C,47,ERRO
2024-01-04T00:00:00,C,374,ERRO
2024-01-04T00:00:00,C,62,ERRO
2024-01-04T00:00:00,C,713,ERRO
2024-01-04T00:00:00,C,108,ERRO
2024-01-04T00:00:00,C,1522,ERRO
2024-01-04T00:00:00,C,3429,ERRO
2024-01-04T00:00:00,C,198,ERRO
2024-01-04T00:00:00,C,68,ERRO
2024-01-04T00:00:00,C,1338,ERRO
2024-01-04T00:00:00,C,44,ERRO
2024-01-04T00:00:00,C,347,ERRO
2024-01-04T00:00:00,C,70,ERRO
2024-01-04T00:00:00,C,222,ERRO
2024-01-04T00:00:00,C,853,ERRO
2024-01-04T00:00:00,C,758,ERRO
2024-01-04T00:00:00,C,868,ERRO
2024-01-12T00:00:00,C,3207,OK
2024-01-12T00:00:00,C,1013,OK
2024-01-12T00:00:00,C,46,OK
2024-01-12T00:00:00,C,87,OK
2024-01-12T00:00:00,C,67,OK
2024-01-12T00:00:00,C,93,OK
2024-01-12T00:00:00,C,121,OK
2024-01-12T00:00:00,C,194,OK
2024-01-12T00:00:00,C,525,OK
2024-01-12T00:00:00,C,1142,OK
2024-01-12T00:00:00,C,880,OK
2024-01-12T00:00:00,C,584,OK
2024-01-12T00:00:00,C,607,OK
2024-01-12T00:00:00,C,355,ERRO
2024-01-12T00:00:00,C,58,ERRO
2024-01-12T00:00:00,C,3179,ERRO
2024-01-12T00:00:00,C,1009,ERRO
2024-01-12T00:00:00,C,47,ERRO
2024-01-12T00:00:00,C,86,ERRO
2024-01-12T00:00:00,C,67,ERRO
2024-01-12T00:00:00,C,93,ERRO
2024-01-12T00:00:00,C,121,ERRO
2024-01-12T00:00:00,C,193,ERRO
2024-01-12T00:00:00,C,520,ERRO
2024-01-12T00:00:00,C,1134,ERRO
2024-01-12T00:00:00,C,877,ERRO
2024-01-12T00:00:00,C,582,ERRO
2024-01-12T00:00:00,C,606,ERRO
2024-01-12T00:00:00,C,40,OK
2024-01-12T00:00:00,C,40,ERRO
2024-01-12T00:00:00,C,234,OK
2024-01-12T00:00:00,C,235,ERRO
2024-01-20T00:00:00,C,50,OK
2024-01-20T00:00:00,C,48,OK
2024-01-20T00:00:00,C,392,OK
2024-01-20T00:00:00,C,75,OK
2024-01-20T00:00:00,C,75,OK
2024-01-20T00:00:00,C,94,OK
2024-01-20T00:00:00,C,50,ERRO
2024-01-20T00:00:00,C,48,ERRO
2024-01-20T00:00:00,C,74,ERRO
2024-01-20T00:00:00,C,390,ERRO
2024-01-20T00:00:00,C,74,ERRO
2024-01-20T00:00:00,C,93,ERRO
2024-01-20T00:00:00,C,31,OK
2024-01-20T00:00:00,C,31,ERRO
2024-01-05T00:00:00,C,660,OK
2024-01-05T00:00:00,C,107,OK
2024-01-05T00:00:00,C,1260,OK
2024-01-05T00:00:00,C,3166,OK
2024-01-05T00:00:00,C,169,OK
2024-01-05T00:00:00,C,72,OK
2024-01-05T00:00:00,C,1122,OK
2024-01-05T00:00:00,C,354,OK
2024-01-05T00:00:00,C,89,OK
2024-01-05T00:00:00,C,156,OK
2024-01-05T00:00:00,C,765,OK
2024-01-05T00:00:00,C,582,OK
2024-01-05T00:00:00,C,711,OK
2024-01-05T00:00:00,C,40,ERRO
2024-01-05T00:00:00,C,334,ERRO
2024-01-05T00:00:00,C,657,ERRO
2024-01-05T00:00:00,C,107,ERRO
2024-01-05T00:00:00,C,1259,ERRO
2024-01-05T00:00:00,C,3119,ERRO
2024-01-05T00:00:00,C,168,ERRO
2024-01-05T00:00:00,C,72,ERRO
2024-01-05T00:00:00,C,1115,ERRO
2024-01-05T00:00:00,C,346,ERRO
2024-01-05T00:00:00,C,89,ERRO
2024-01-05T00:00:00,C,156,ERRO
2024-01-05T00:00:00,C,765,ERRO
2024-01-05T00:00:00,C,579,ERRO
2024-01-05T00:00:00,C,709,ERRO
2024-01-05T00:00:00,C,50,OK
2024-01-05T00:00:00,C,50,ERRO
2024-01-05T00:00:00,C,39,ERRO
2024-01-13T00:00:00,C,44,OK
2024-01-13T00:00:00,C,71,OK
2024-01-13T00:00:00,C,394,OK
2024-01-13T00:00:00,C,117,OK
2024-01-13T00:00:00,C,54,ERRO
2024-01-13T00:00:00,C,44,ERRO
2024-01-13T00:00:00,C,70,ERRO
2024-01-13T00:00:00,C,394,ERRO
2024-01-13T00:00:00,C,117,ERRO
2024-01-13T00:00:00,C,54,OK
2024-01-13T00:00:00,C,55,ERRO
2024-01-13T00:00:00,C,72,OK
2024-01-13T00:00:00,C,72,ERRO
2024-01-13T00:00:00,C,84,OK
2024-01-13T00:00:00,C,84,ERRO
2024-01-06T00:00:00,C,76,OK
2024-01-06T00:00:00,C,98,OK
2024-01-06T00:00:00,C,384,OK
2024-01-06T00:00:00,C,90,OK
2024-01-06T00:00:00,C,90,OK
2024-01-06T00:00:00,C,69,OK
2024-01-06T00:00:00,C,59,OK
2024-01-06T00:00:00,C,77,ERRO
2024-01-06T00:00:00,C,98,ERRO
2024-01-06T00:00:00,C,382,ERRO
2024-01-06T00:00:00,C,90,ERRO
2024-01-06T00:00:00,C,90,ERRO
2024-01-06T00:00:00,C,69,ERRO
2024-01-06T00:00:00,C,59,ERRO
2024-01-14T00:00:00,C,45,OK
2024-01-14T00:00:00,C,45,ERRO
2024-01-14T00:00:00,C,146,ERRO
2024-01-14T00:00:00,C,148,OK
2024-01-07T00:00:00,C,60,OK
2024-01-07T00:00:00,C,101,OK
2024-01-07T00:00:00,C,58,OK
2024-01-07T00:00:00,C,45,OK
2024-01-07T00:00:00,C,59,ERRO
2024-01-07T00:00:00,C,99,ERRO
2024-01-07T00:00:00,C,58,ERRO
2024-01-07T00:00:00,C,45,ERRO
2024-01-15T00:00:00,C,305,OK
2024-01-15T00:00:00,C,1261,OK
2024-01-15T00:00:00,C,1046,OK
2024-01-15T00:00:00,C,59,OK
2024-01-15T00:00:00,C,687,OK
2024-01-15T00:00:00,C,140,OK
2024-01-15T00:00:00,C,98,OK
2024-01-15T00:00:00,C,727,OK
2024-01-15T00:00:00,C,772,OK
2024-01-15T00:00:00,C,202,OK
2024-01-15T00:00:00,C,205,OK
2024-01-15T00:00:00,C,3760,OK
2024-01-15T00:00:00,C,1523,OK
2024-01-15T00:00:00,C,55,ERRO
2024-01-15T00:00:00,C,420,ERRO
2024-01-15T00:00:00,C,305,ERRO
2024-01-15T00:00:00,C,1260,ERRO
2024-01-15T00:00:00,C,1044,ERRO
2024-01-15T00:00:00,C,58,ERRO
2024-01-15T00:00:00,C,687,ERRO
2024-01-15T00:00:00,C,139,ERRO
2024-01-15T00:00:00,C,722,ERRO
2024-01-15T00:00:00,C,97,ERRO
2024-01-15T00:00:00,C,768,ERRO
2024-01-15T00:00:00,C,202,ERRO
2024-01-15T00:00:00,C,207,ERRO
2024-01-15T00:00:00,C,3720,ERRO
2024-01-15T00:00:00,C,1515,ERRO
2024-01-15T00:00:00,C,53,ERRO
2024-01-15T00:00:00,C,51,OK
2024-01-15T00:00:00,C,51,ERRO
2024-01-08T00:00:00,C,124,ERRO
2024-01-08T00:00:00,C,49,ERRO
2024-01-08T00:00:00,C,41,ERRO
2024-01-08T00:00:00,C,672,ERRO
2024-01-08T00:00:00,C,75,ERRO
2024-01-08T00:00:00,C,114,ERRO
2024-01-08T00:00:00,C,49,ERRO
2024-01-08T00:00:00,C,118,ERRO
2024-01-08T00:00:00,C,233,ERRO
2024-01-08T00:00:00,C,265,ERRO
2024-01-08T00:00:00,C,1887,ERRO
2024-01-08T00:00:00,C,53,ERRO
2024-01-08T00:00:00,C,80,ERRO
2024-01-08T00:00:00,C,53,ERRO
2024-01-08T00:00:00,C,334,ERRO
2024-01-08T00:00:00,C,84,ERRO
2024-01-08T00:00:00,C,48,ERRO
2024-01-08T00:00:00,C,299,ERRO
2024-01-08T00:00:00,C,187,ERRO
2024-01-08T00:00:00,C,260,ERRO
2024-01-08T00:00:00,C,1569,ERRO
2024-01-16T00:00:00,C,107,ERRO
2024-01-16T00:00:00,C,46,ERRO
2024-01-16T00:00:00,C,60,ERRO
2024-01-16T00:00:00,C,66,ERRO
2024-01-16T00:00:00,C,71,ERRO
2024-01-16T00:00:00,C,76,ERRO
2024-01-16T00:00:00,C,86,ERRO
2024-01-16T00:00:00,C,102,ERRO
2024-01-16T00:00:00,C,749,ERRO
2024-01-16T00:00:00,C,42,ERRO
2024-01-16T00:00:00,C,51,ERRO
2024-01-16T00:00:00,C,82,ERRO
2024-01-16T00:00:00,C,125,ERRO
2024-01-16T00:00:00,C,111,ERRO
2024-01-16T00:00:00,C,120,ERRO
2024-01-16T00:00:00,C,108,ERRO
2024-01-16T00:00:00,C,134,ERRO
2024-01-16T00:00:00,C,1278,ERRO
2024-01-16T00:00:00,C,1474,ERRO
2024-01-16T00:00:00,C,39,ERRO
2024-01-09T00:00:00,C,34,ERRO
2024-01-09T00:00:00,C,247,ERRO
2024-01-09T00:00:00,C,72,ERRO
2024-01-09T00:00:00,C,88,ERRO
2024-01-09T00:00:00,C,905,ERRO
2024-01-09T00:00:00,C,93,ERRO
2024-01-09T00:00:00,C,107,ERRO
2024-01-09T00:00:00,C,73,ERRO
2024-01-09T00:00:00,C,124,ERRO
2024-01-09T00:00:00,C,163,ERRO
2024-01-09T00:00:00,C,118,ERRO
2024-01-09T00:00:00,C,1240,ERRO
2024-01-09T00:00:00,C,71,ERRO
2024-01-09T00:00:00,C,54,ERRO
2024-01-09T00:00:00,C,139,ERRO
2024-01-09T00:00:00,C,60,ERRO
2024-01-09T00:00:00,C,218,ERRO
2024-01-09T00:00:00,C,110,ERRO
2024-01-09T00:00:00,C,140,ERRO
2024-01-09T00:00:00,C,1638,ERRO
2024-01-17T00:00:00,C,83,ERRO
2024-01-17T00:00:00,C,65,ERRO
2024-01-17T00:00:00,C,82,ERRO
2024-01-17T00:00:00,C,76,ERRO
2024-01-17T00:00:00,C,102,ERRO
2024-01-17T00:00:00,C,772,ERRO
2024-01-17T00:00:00,C,1035,ERRO
2024-01-17T00:00:00,C,52,ERRO
2024-01-17T00:00:00,C,54,ERRO
2024-01-17T00:00:00,C,61,ERRO
2024-01-17T00:00:00,C,79,ERRO
2024-01-17T00:00:00,C,99,ERRO
2024-01-17T00:00:00,C,100,ERRO
2024-01-17T00:00:00,C,104,ERRO
2024-01-17T00:00:00,C,117,ERRO
2024-01-17T00:00:00,C,123,ERRO
2024-01-17T00:00:00,C,1342,ERRO
2024-01-17T00:00:00,C,64,ERRO
2024-01-17T00:00:00,C,73,ERRO
2024-01-02T00:00:00,C,62,ERRO
2024-01-02T00:00:00,C,50,ERRO
2024-01-02T00:00:00,C,542,ERRO
2024-01-02T00:00:00,C,60,ERRO
2024-01-02T00:00:00,C,92,ERRO
2024-01-02T00:00:00,C,53,ERRO
2024-01-02T00:00:00,C,92,ERRO
2024-01-02T00:00:00,C,144,ERRO
2024-01-02T00:00:00,C,103,ERRO
2024-01-02T00:00:00,C,875,ERRO
2024-01-02T00:00:00,C,64,ERRO
2024-01-02T00:00:00,C,175,ERRO
2024-01-02T00:00:00,C,93,ERRO
2024-01-02T00:00:00,C,57,ERRO
2024-01-02T00:00:00,C,174,ERRO
2024-01-02T00:00:00,C,69,ERRO
2024-01-02T00:00:00,C,83,ERRO
2024-01-02T00:00:00,C,1323,ERRO
2024-01-10T00:00:00,C,70,ERRO
2024-01-10T00:00:00,C,77,ERRO
2024-01-10T00:00:00,C,101,ERRO
2024-01-10T00:00:00,C,763,ERRO
2024-01-10T00:00:00,C,121,ERRO
2024-01-10T00:00:00,C,128,ERRO
2024-01-10T00:00:00,C,58,ERRO
2024-01-10T00:00:00,C,1050,ERRO
2024-01-10T00:00:00,C,75,ERRO
2024-01-10T00:00:00,C,87,ERRO
2024-01-10T00:00:00,C,94,ERRO
2024-01-10T00:00:00,C,104,ERRO
2024-01-10T00:00:00,C,125,ERRO
2024-01-10T00:00:00,C,146,ERRO
2024-01-10T00:00:00,C,177,ERRO
2024-01-10T00:00:00,C,1475,ERRO
2024-01-10T00:00:00,C,61,ERRO
2024-01-10T00:00:00,C,66,ERRO
2024-01-18T00:00:00,C,45,ERRO
2024-01-18T00:00:00,C,63,ERRO
2024-01-18T00:00:00,C,64,ERRO
2024-01-18T00:00:00,C,89,ERRO
2024-01-18T00:00:00,C,741,ERRO
2024-01-18T00:00:00,C,51,ERRO
2024-01-18T00:00:00,C,68,ERRO
2024-01-18T00:00:00,C,62,ERRO
2024-01-18T00:00:00,C,77,ERRO
2024-01-18T00:00:00,C,70,ERRO
2024-01-18T00:00:00,C,79,ERRO
2024-01-18T00:00:00,C,85,ERRO
2024-01-18T00:00:00,C,99,ERRO
2024-01-18T00:00:00,C,1116,ERRO
2024-01-18T00:00:00,C,122,ERRO
2024-01-18T00:00:00,C,1203,ERRO
2024-01-18T00:00:00,C,86,ERRO
2024-01-18T00:00:00,C,63,ERRO
2024-01-18T00:00:00,C,59,ERRO
2024-01-03T00:00:00,C,69,ERRO
2024-01-03T00:00:00,C,73,ERRO
2024-01-03T00:00:00,C,698,ERRO
2024-01-03T00:00:00,C,91,ERRO
2024-01-03T00:00:00,C,42,ERRO
2024-01-03T00:00:00,C,91,ERRO
2024-01-03T00:00:00,C,71,ERRO
2024-01-03T00:00:00,C,111,ERRO
2024-01-03T00:00:00,C,228,ERRO
2024-01-03T00:00:00,C,203,ERRO
2024-01-03T00:00:00,C,1681,ERRO
2024-01-03T00:00:00,C,46,ERRO
2024-01-03T00:00:00,C,230,ERRO
2024-01-03T00:00:00,C,329,ERRO
2024-01-03T00:00:00,C,72,ERRO
2024-01-03T00:00:00,C,56,ERRO
2024-01-03T00:00:00,C,267,ERRO
2024-01-03T00:00:00,C,202,ERRO
2024-01-03T00:00:00,C,246,ERRO
2024-01-03T00:00:00,C,1636,ERRO
2024-01-11T00:00:00,C,59,ERRO
2024-01-11T00:00:00,C,66,ERRO
2024-01-11T00:00:00,C,79,ERRO
2024-01-11T00:00:00,C,99,ERRO
2024-01-11T00:00:00,C,110,ERRO
2024-01-11T00:00:00,C,827,ERRO
2024-01-11T00:00:00,C,60,ERRO
2024-01-11T00:00:00,C,64,ERRO
2024-01-11T00:00:00,C,80,ERRO
2024-01-11T00:00:00,C,109,ERRO
2024-01-11T00:00:00,C,110,ERRO
2024-01-11T00:00:00,C,100,ERRO
2024-01-11T00:00:00,C,153,ERRO
2024-01-11T00:00:00,C,1171,ERRO
2024-01-11T00:00:00,C,1341,ERRO
2024-01-11T00:00:00,C,42,ERRO
2024-01-11T00:00:00,C,69,ERRO
2024-01-19T00:00:00,C,64,ERRO
2024-01-19T00:00:00,C,68,ERRO
2024-01-19T00:00:00,C,77,ERRO
2024-01-19T00:00:00,C,89,ERRO
2024-01-19T00:00:00,C,94,ERRO
2024-01-19T00:00:00,C,737,ERRO
2024-01-19T00:00:00,C,69,ERRO
2024-01-19T00:00:00,C,72,ERRO
2024-01-19T00:00:00,C,83,ERRO
2024-01-19T00:00:00,C,118,ERRO
2024-01-19T00:00:00,C,152,ERRO
2024-01-19T00:00:00,C,904,ERRO
2024-01-19T00:00:00,C,994,ERRO
2024-01-19T00:00:00,C,55,ERRO
2024-01-19T00:00:00,C,44,ERRO
2024-01-19T00:00:00,C,88,ERRO
2024-01-04T00:00:00,C,88,ERRO
2024-01-04T00:00:00,C,64,ERRO
2024-01-04T00:00:00,C,759,ERRO
2024-01-04T00:00:00,C,78,ERRO
2024-01-04T00:00:00,C,86,ERRO
2024-01-04T00:00:00,C,55,ERRO
2024-01-04T00:00:00,C,119,ERRO
2024-01-04T00:00:00,C,176,ERRO
2024-01-04T00:00:00,C,154,ERRO
2024-01-04T00:00:00,C,1533,ERRO
2024-01-04T00:00:00,C,62,ERRO
2024-01-04T00:00:00,C,213,ERRO
2024-01-04T00:00:00,C,250,ERRO
2024-01-04T00:00:00,C,104,ERRO
2024-01-04T00:00:00,C,57,ERRO
2024-01-04T00:00:00,C,253,ERRO
2024-01-04T00:00:00,C,147,ERRO
2024-01-04T00:00:00,C,201,ERRO
2024-01-04T00:00:00,C,1483,ERRO
2024-01-04T00:00:00,C,46,ERRO
2024-01-12T00:00:00,C,48,ERRO
2024-01-12T00:00:00,C,46,ERRO
2024-01-12T00:00:00,C,47,ERRO
2024-01-12T00:00:00,C,60,ERRO
2024-01-12T00:00:00,C,680,ERRO
2024-01-12T00:00:00,C,79,ERRO
2024-01-12T00:00:00,C,89,ERRO
2024-01-12T00:00:00,C,60,ERRO
2024-01-12T00:00:00,C,64,ERRO
2024-01-12T00:00:00,C,71,ERRO
2024-01-12T00:00:00,C,66,ERRO
2024-01-12T00:00:00,C,91,ERRO
2024-01-12T00:00:00,C,99,ERRO
2024-01-12T00:00:00,C,161,ERRO
2024-01-12T00:00:00,C,926,ERRO
2024-01-12T00:00:00,C,1245,ERRO
2024-01-12T00:00:00,C,44,ERRO
2024-01-12T00:00:00,C,48,ERRO
2024-01-12T00:00:00,C,65,ERRO
2024-01-20T00:00:00,C,99,ERRO
2024-01-20T00:00:00,C,140,ERRO
2024-01-20T00:00:00,C,63,ERRO
2024-01-05T00:00:00,C,64,ERRO
2024-01-05T00:00:00,C,701,ERRO
2024-01-05T00:00:00,C,62,ERRO
2024-01-05T00:00:00,C,88,ERRO
2024-01-05T00:00:00,C,48,ERRO
2024-01-05T00:00:00,C,90,ERRO
2024-01-05T00:00:00,C,129,ERRO
2024-01-05T00:00:00,C,108,ERRO
2024-01-05T00:00:00,C,983,ERRO
2024-01-05T00:00:00,C,129,ERRO
2024-01-05T00:00:00,C,113,ERRO
2024-01-05T00:00:00,C,54,ERRO
2024-01-05T00:00:00,C,153,ERRO
2024-01-05T00:00:00,C,67,ERRO
2024-01-05T00:00:00,C,135,ERRO
2024-01-05T00:00:00,C,1169,ERRO
2024-01-05T00:00:00,C,36,ERRO
2024-01-13T00:00:00,C,89,ERRO
2024-01-13T00:00:00,C,134,ERRO
2024-01-13T00:00:00,C,83,ERRO
2024-01-06T00:00:00,C,92,ERRO
2024-01-06T00:00:00,C,99,ERRO
2024-01-06T00:00:00,C,85,ERRO
2024-01-14T00:00:00,C,47,ERRO
2024-01-14T00:00:00,C,62,ERRO
2024-01-15T00:00:00,C,58,ERRO
2024-01-15T00:00:00,C,82,ERRO
2024-01-15T00:00:00,C,77,ERRO
2024-01-15T00:00:00,C,111,ERRO
2024-01-15T00:00:00,C,800,ERRO
2024-01-15T00:00:00,C,1836,ERRO
2024-01-15T00:00:00,C,91,ERRO
2024-01-15T00:00:00,C,163,ERRO
2024-01-15T00:00:00,C,214,ERRO
2024-01-15T00:00:00,C,212,ERRO
2024-01-15T00:00:00,C,236,ERRO
2024-01-15T00:00:00,C,288,ERRO
2024-01-15T00:00:00,C,308,ERRO
2024-01-15T00:00:00,C,1432,ERRO
2024-01-15T00:00:00,C,56,ERRO
2024-01-15T00:00:00,C,58,ERRO
2024-01-15T00:00:00,C,68,ERRO
2024-01-15T00:00:00,C,105,ERRO
2024-01-15T00:00:00,C,37,ERRO
2024-01-21T00:00:00,C,45,OK
2024-01-21T00:00:00,C,45,ERRO
2024-01-21T00:00:00,C,52,ERRO
2024-01-21T00:00:00,C,61,OK
2024-01-21T00:00:00,C,61,ERRO
2024-01-21T00:00:00,C,80,OK
2024-01-21T00:00:00,C,81,ERRO
2024-01-22T00:00:00,C,68,OK
2024-01-22T00:00:00,C,476,OK
2024-01-22T00:00:00,C,205,ERRO
2024-01-22T00:00:00,C,203,ERRO
2024-01-22T00:00:00,C,86,ERRO
2024-01-22T00:00:00,C,704,OK
2024-01-22T00:00:00,C,693,OK
2024-01-22T00:00:00,C,63,OK
2024-01-22T00:00:00,C,111,OK
2024-01-22T00:00:00,C,79,OK
2024-01-22T00:00:00,C,1035,OK
2024-01-22T00:00:00,C,117,OK
2024-01-22T00:00:00,C,1053,OK
2024-01-22T00:00:00,C,740,OK
2024-01-22T00:00:00,C,1366,OK
2024-01-22T00:00:00,C,195,OK
2024-01-22T00:00:00,C,200,OK
2024-01-22T00:00:00,C,3797,OK
2024-01-22T00:00:00,C,312,OK
2024-01-22T00:00:00,C,60,ERRO
2024-01-22T00:00:00,C,69,ERRO
2024-01-22T00:00:00,C,74,ERRO
2024-01-22T00:00:00,C,88,ERRO
2024-01-22T00:00:00,C,92,ERRO
2024-01-22T00:00:00,C,97,ERRO
2024-01-22T00:00:00,C,791,ERRO
2024-01-22T00:00:00,C,42,ERRO
2024-01-22T00:00:00,C,435,ERRO
2024-01-22T00:00:00,C,699,ERRO
2024-01-22T00:00:00,C,694,ERRO
2024-01-22T00:00:00,C,63,ERRO
2024-01-22T00:00:00,C,112,ERRO
2024-01-22T00:00:00,C,78,ERRO
2024-01-22T00:00:00,C,1034,ERRO
2024-01-22T00:00:00,C,1049,ERRO
2024-01-22T00:00:00,C,115,ERRO
2024-01-22T00:00:00,C,741,ERRO
2024-01-22T00:00:00,C,1362,ERRO
2024-01-22T00:00:00,C,187,ERRO
2024-01-22T00:00:00,C,3778,ERRO
2024-01-22T00:00:00,C,199,ERRO
2024-01-22T00:00:00,C,311,ERRO
2024-01-22T00:00:00,C,70,ERRO
2024-01-22T00:00:00,C,152,ERRO
2024-01-22T00:00:00,C,184,ERRO
2024-01-22T00:00:00,C,179,ERRO
2024-01-22T00:00:00,C,217,ERRO
2024-01-22T00:00:00,C,210,ERRO
2024-01-22T00:00:00,C,235,ERRO
2024-01-22T00:00:00,C,1650,ERRO
2024-01-22T00:00:00,C,1458,ERRO
2024-01-22T00:00:00,C,37,ERRO
2024-01-22T00:00:00,C,49,ERRO
2024-01-22T00:00:00,C,56,OK
2024-01-22T00:00:00,C,56,ERRO
2024-01-22T00:00:00,C,49,ERRO
2024-01-22T00:00:00,C,72,ERRO
2024-01-22T00:00:00,C,63,ERRO
2024-01-23T00:00:00,C,53,OK
2024-01-23T00:00:00,C,61,OK
2024-01-23T00:00:00,C,398,OK
2024-01-23T00:00:00,C,179,ERRO
2024-01-23T00:00:00,C,168,ERRO
2024-01-23T00:00:00,C,87,ERRO
2024-01-23T00:00:00,C,1259,OK
2024-01-23T00:00:00,C,665,OK
2024-01-23T00:00:00,C,50,OK
2024-01-23T00:00:00,C,46,OK
2024-01-23T00:00:00,C,56,OK
2024-01-23T00:00:00,C,707,OK
2024-01-23T00:00:00,C,112,OK
2024-01-23T00:00:00,C,167,OK
